class_id,sale_date,sale_quantity
354068,201502,774
354068,201503,533
354068,201504,451
354068,201505,532
354068,201506,422
354068,201507,396
354068,201508,534
354068,201509,596
354068,201510,652
354068,201511,568
354068,201512,653
354068,201601,809
354068,201602,350
354068,201603,330
354068,201604,533
354068,201605,496
354068,201606,386
354068,201607,468
354068,201608,552
354068,201609,901
354068,201610,736
354068,201611,1077
354068,201612,1601
354068,201701,442
354068,201702,552
354068,201703,634
354068,201704,469
354068,201705,579
354068,201706,525
354068,201707,846
354068,201708,607
354068,201709,920
354068,201710,460
356986,201309,84
356986,201310,91
356986,201311,210
356986,201312,196
356986,201401,301
356986,201402,196
356986,201403,147
356986,201404,203
356986,201405,217
356986,201406,238
356986,201407,308
356986,201408,140
356986,201409,266
356986,201410,203
356986,201411,217
356986,201412,287
356986,201501,462
356986,201502,273
356986,201503,287
356986,201504,287
356986,201505,350
356986,201506,322
356986,201507,287
356986,201508,273
356986,201509,427
356986,201510,490
356986,201511,434
356986,201512,364
356986,201601,658
356986,201602,336
356986,201603,371
356986,201604,336
356986,201605,294
356986,201606,245
356986,201607,280
356986,201608,392
356986,201609,231
356986,201610,441
356986,201611,245
356986,201612,518
356986,201701,259
356986,201702,189
356986,201703,315
356986,201704,238
356986,201705,364
356986,201706,364
356986,201707,532
356986,201708,336
356986,201709,623
356986,201710,476
359378,201709,16
359378,201710,64
360648,201401,122
360648,201402,112
360648,201403,217
360648,201404,254
360648,201405,160
360648,201406,121
360648,201407,186
360648,201408,112
360648,201409,188
360648,201410,121
360648,201411,103
360648,201412,140
360648,201501,272
360648,201502,140
360648,201503,178
360648,201504,140
360648,201505,113
360648,201506,206
360648,201507,131
360648,201508,104
360648,201509,140
360648,201510,178
360648,201511,160
360648,201512,169
360648,201601,160
360648,201602,122
360648,201603,169
360648,201604,253
360648,201605,103
360648,201606,103
360648,201607,75
360648,201608,85
360648,201609,141
360648,201610,150
360648,201611,169
360648,201612,216
360648,201701,132
360648,201702,132
360648,201703,75
360648,201704,122
360648,201705,94
360648,201706,103
360648,201707,169
360648,201708,169
360648,201709,150
360648,201710,160
376193,201709,133
376193,201710,90
378356,201603,89
378356,201604,282
378356,201605,385
378356,201606,289
378356,201607,370
378356,201608,422
378356,201609,555
378356,201610,614
378356,201611,600
378356,201612,807
378356,201701,563
378356,201702,370
378356,201703,451
378356,201704,444
378356,201705,384
378356,201706,319
378356,201707,362
378356,201708,385
378356,201709,422
378356,201710,422
378536,201611,14
378536,201612,154
378536,201701,56
378536,201702,49
378536,201703,63
378536,201704,70
378536,201705,98
378536,201706,112
378536,201707,98
378536,201708,84
378536,201709,105
378536,201710,105
379265,201609,292
379265,201610,612
379265,201611,483
379265,201612,904
379265,201701,741
379265,201702,517
379265,201703,455
379265,201704,381
379265,201705,415
379265,201706,231
379265,201707,191
379265,201708,176
379265,201709,273
379265,201710,314
379876,201201,245
379876,201202,154
379876,201203,133
379876,201204,63
379876,201205,140
379876,201206,98
379876,201207,119
379876,201208,161
379876,201209,147
379876,201210,252
379876,201211,245
379876,201212,154
379876,201301,378
379876,201302,245
379876,201303,224
379876,201304,126
379876,201305,238
379876,201306,126
379876,201307,140
379876,201308,231
379876,201309,203
379876,201310,294
379876,201311,126
379876,201312,315
379876,201401,483
379876,201402,161
379876,201403,105
379876,201404,238
379876,201405,133
379876,201406,147
379876,201407,182
379876,201408,245
379876,201409,357
379876,201410,322
379876,201411,273
379876,201412,224
379876,201501,371
379876,201502,203
379876,201503,182
379876,201504,168
379876,201505,189
379876,201506,154
379876,201507,161
379876,201508,105
379876,201509,140
379876,201510,175
379876,201511,140
379876,201512,133
379876,201601,343
379876,201602,140
379876,201603,126
379876,201604,182
379876,201605,189
379876,201606,147
379876,201607,119
379876,201608,105
379876,201609,147
379876,201610,252
379876,201611,224
379876,201612,329
379876,201701,119
379876,201702,119
379876,201703,140
379876,201704,175
379876,201705,189
379876,201706,77
379876,201707,70
379876,201708,140
379876,201709,140
379876,201710,133
384924,201201,738
384924,201202,496
384924,201203,570
384924,201204,537
384924,201205,571
384924,201206,436
384924,201207,621
384924,201208,469
384924,201209,672
384924,201210,662
384924,201211,496
384924,201212,537
384924,201301,789
384924,201302,436
384924,201303,403
384924,201304,470
384924,201305,664
384924,201306,277
384924,201307,402
384924,201308,487
384924,201309,581
384924,201310,421
384924,201311,605
384924,201312,370
384924,201401,822
384924,201402,512
384924,201403,386
384924,201404,437
384924,201405,344
384924,201406,293
384924,201407,344
384924,201408,285
384924,201409,537
384924,201410,395
384924,201411,403
384924,201412,445
384924,201501,696
384924,201502,503
384924,201503,495
384924,201504,327
384924,201505,478
384924,201506,353
384924,201507,403
384924,201508,345
384924,201509,462
384924,201510,504
384924,201511,764
384924,201512,403
384924,201601,966
384924,201602,571
384924,201603,252
384924,201604,176
384924,201605,177
384924,201606,176
384924,201607,286
384924,201608,353
384924,201609,378
384924,201610,470
384924,201611,538
384924,201612,1034
384924,201701,580
384924,201702,387
384924,201703,689
384924,201704,596
384924,201705,764
384924,201706,680
384924,201707,697
384924,201708,773
384924,201709,705
384924,201710,765
392593,201608,8
392593,201609,108
392593,201610,223
392593,201611,339
392593,201612,401
392593,201701,239
392593,201702,115
392593,201703,200
392593,201704,231
392593,201705,146
392593,201706,261
392593,201707,284
392593,201708,162
392593,201709,239
392593,201710,193
395234,201201,102
395234,201202,130
395234,201203,224
395234,201204,47
395234,201205,168
395234,201206,74
395234,201207,121
395234,201208,102
395234,201209,140
395234,201210,139
395234,201211,130
395234,201212,84
395234,201301,335
395234,201302,167
395234,201303,112
395234,201304,121
395234,201305,103
395234,201306,103
395234,201307,84
395234,201308,140
395234,201309,149
395234,201310,102
395234,201311,112
395234,201312,121
395234,201401,233
395234,201402,84
395234,201403,47
395234,201404,83
395234,201405,74
395234,201406,37
395234,201407,139
395234,201408,83
395234,201409,46
395234,201410,84
395234,201411,56
395234,201412,75
395234,201501,195
395234,201502,130
395234,201503,112
395234,201504,75
395234,201505,130
395234,201506,84
395234,201507,75
395234,201508,93
395234,201509,84
395234,201510,56
395234,201511,65
395234,201512,38
395234,201601,18
395234,201602,18
395234,201603,19
395234,201604,18
395234,201605,18
395234,201606,9
395234,201607,37
395234,201610,9
395234,201611,9
395234,201706,9
395234,201707,56
395234,201708,102
395234,201709,83
395234,201710,102
401052,201505,6
401052,201506,36
401052,201507,73
401052,201508,110
401052,201509,159
401052,201510,183
401052,201511,134
401052,201512,165
401052,201601,110
401052,201602,110
401052,201603,159
401052,201604,311
401052,201605,158
401052,201606,153
401052,201607,146
401052,201608,146
401052,201609,183
401052,201610,146
401052,201611,158
401052,201612,165
401052,201701,189
401052,201702,92
401052,201703,237
401052,201704,122
401052,201705,158
401052,201706,103
401052,201707,159
401052,201708,128
401052,201709,201
401052,201710,134
409854,201201,120
409854,201202,52
409854,201203,138
409854,201204,155
409854,201205,190
409854,201206,198
409854,201207,207
409854,201208,259
409854,201209,216
409854,201210,232
409854,201211,216
409854,201212,190
409854,201301,180
409854,201302,189
409854,201303,190
409854,201304,181
409854,201305,284
409854,201306,240
409854,201307,276
409854,201308,387
409854,201309,413
409854,201310,404
409854,201311,448
409854,201312,283
409854,201401,569
409854,201402,301
409854,201403,431
409854,201404,439
409854,201405,568
409854,201406,414
409854,201407,595
409854,201408,525
409854,201409,715
409854,201410,698
409854,201411,750
409854,201412,688
409854,201501,1180
409854,201502,1333
409854,201503,715
409854,201504,861
409854,201505,886
409854,201506,799
409854,201507,1059
409854,201508,1136
409854,201509,1126
409854,201510,1159
409854,201511,1454
409854,201512,1230
409854,201601,1514
409854,201602,1041
409854,201603,1436
409854,201604,1325
409854,201605,1212
409854,201606,1084
409854,201607,1350
409854,201608,1427
409854,201609,1850
409854,201610,1626
409854,201611,2108
409854,201612,3656
409854,201701,1557
409854,201702,1153
409854,201703,1582
409854,201704,1334
409854,201705,1833
409854,201706,1437
409854,201707,1772
409854,201708,1797
409854,201709,1807
409854,201710,1675
412240,201605,47
412240,201606,94
412240,201607,172
412240,201608,182
412240,201609,291
412240,201610,172
412240,201611,218
412240,201612,364
412240,201701,286
412240,201702,177
412240,201703,141
412240,201704,239
412240,201705,167
412240,201706,114
412240,201707,115
412240,201708,93
412240,201709,88
412240,201710,68
416749,201502,57
416749,201503,187
416749,201504,144
416749,201505,150
416749,201506,129
416749,201507,108
416749,201508,122
416749,201509,209
416749,201510,193
416749,201511,172
416749,201512,94
416749,201601,173
416749,201602,136
416749,201603,259
416749,201604,367
416749,201605,244
416749,201606,210
416749,201607,223
416749,201608,230
416749,201609,173
416749,201610,302
416749,201611,288
416749,201612,295
416749,201701,252
416749,201702,143
416749,201703,230
416749,201704,180
416749,201705,288
416749,201706,375
416749,201707,454
416749,201708,366
416749,201709,310
416749,201710,201
417803,201707,20
417803,201708,41
417803,201709,62
417803,201710,116
425432,201201,1994
425432,201202,1274
425432,201203,1283
425432,201204,1038
425432,201205,1556
425432,201206,1001
425432,201207,1165
425432,201208,700
425432,201209,847
425432,201210,1457
425432,201211,1121
425432,201212,1101
425432,201301,2712
425432,201302,1437
425432,201303,1704
425432,201304,1447
425432,201305,2137
425432,201306,1356
425432,201307,1692
425432,201308,1838
425432,201309,2147
425432,201310,1702
425432,201311,1846
425432,201312,1510
425432,201401,3212
425432,201402,1493
425432,201403,1783
425432,201404,1857
425432,201405,1931
425432,201406,1474
425432,201407,1775
425432,201408,1465
425432,201409,2466
425432,201410,2174
425432,201411,1857
425432,201412,2020
425432,201501,3484
425432,201502,1893
425432,201503,1729
425432,201504,1765
425432,201505,1930
425432,201506,1437
425432,201507,1784
425432,201508,2302
425432,201509,2111
425432,201510,1974
425432,201511,2247
425432,201512,1902
425432,201601,2721
425432,201602,1692
425432,201603,2303
425432,201604,1774
425432,201605,1893
425432,201606,1438
425432,201607,1755
425432,201608,2293
425432,201609,2458
425432,201610,2102
425432,201611,2503
425432,201612,2694
425432,201701,1029
425432,201702,910
425432,201703,1574
425432,201704,1256
425432,201705,1356
425432,201706,1357
425432,201707,2439
425432,201708,1664
425432,201709,1539
425432,201710,1848
436105,201311,12
436105,201312,82
436105,201401,284
436105,201402,154
436105,201403,207
436105,201404,273
436105,201405,302
436105,201406,266
436105,201407,272
436105,201408,331
436105,201409,502
436105,201410,413
436105,201411,396
436105,201412,396
436105,201501,719
436105,201502,650
436105,201503,372
436105,201504,314
436105,201505,407
436105,201506,420
436105,201507,496
436105,201508,560
436105,201509,549
436105,201510,414
436105,201511,348
436105,201512,266
436105,201601,602
436105,201602,371
436105,201603,307
436105,201604,454
436105,201605,401
436105,201606,413
436105,201607,389
436105,201608,478
436105,201609,489
436105,201610,478
436105,201611,437
436105,201612,572
436105,201701,466
436105,201702,259
436105,201703,284
436105,201704,278
436105,201705,302
436105,201706,236
436105,201707,302
436105,201708,313
436105,201709,455
436105,201710,431
437063,201703,39
437063,201704,68
437063,201705,96
437063,201706,77
437063,201707,144
437063,201708,152
437063,201709,257
437063,201710,95
437598,201506,23
437598,201507,56
437598,201508,61
437598,201509,77
437598,201510,78
437598,201511,67
437598,201512,72
437598,201601,144
437598,201602,50
437598,201603,61
437598,201604,122
437598,201605,222
437598,201606,200
437598,201607,342
437598,201608,359
437598,201609,491
437598,201610,518
437598,201611,457
437598,201612,683
437598,201701,386
437598,201702,210
437598,201703,286
437598,201704,331
437598,201705,227
437598,201706,184
437598,201707,145
437598,201708,160
437598,201709,139
437598,201710,66
453752,201201,96
453752,201202,10
453752,201203,38
453752,201204,10
453752,201205,10
453752,201207,29
453752,201208,29
453752,201209,29
453752,201210,38
453752,201211,57
453752,201212,58
453752,201301,76
453752,201302,38
453752,201303,67
453752,201304,77
453752,201305,105
453752,201306,115
453752,201307,124
453752,201308,134
453752,201309,143
453752,201310,144
453752,201311,163
453752,201312,106
453752,201401,354
453752,201402,201
453752,201403,219
453752,201404,230
453752,201405,287
453752,201406,125
453752,201407,154
453752,201408,172
453752,201409,324
453752,201410,191
453752,201411,229
453752,201412,240
453752,201501,363
453752,201502,240
453752,201503,267
453752,201504,287
453752,201505,383
453752,201506,382
453752,201507,429
453752,201508,295
453752,201509,400
453752,201510,401
453752,201511,354
453752,201512,306
453752,201601,344
453752,201602,305
453752,201603,363
453752,201604,638
453752,201605,438
453752,201606,315
453752,201607,220
453752,201608,229
453752,201609,210
453752,201610,210
453752,201611,296
453752,201612,336
453752,201701,372
453752,201702,391
453752,201703,495
453752,201704,429
453752,201705,372
453752,201706,562
453752,201707,467
453752,201708,314
453752,201709,381
453752,201710,190
468392,201201,969
468392,201202,443
468392,201203,354
468392,201204,247
468392,201205,403
468392,201206,247
468392,201207,325
468392,201208,342
468392,201209,263
468392,201210,167
468392,201211,246
468392,201212,269
468392,201301,627
468392,201302,264
468392,201303,203
468392,201304,258
468392,201305,409
468392,201306,280
468392,201307,247
468392,201308,213
468392,201309,190
468392,201310,213
468392,201311,129
468392,201312,129
468392,201401,393
468392,201402,274
468392,201403,208
468392,201404,229
468392,201405,258
468392,201406,230
468392,201407,280
468392,201408,179
468392,201409,208
468392,201410,225
468392,201411,234
468392,201412,296
468392,201501,661
468392,201502,381
468392,201503,253
468392,201504,202
468392,201505,224
468392,201506,162
468392,201507,269
468392,201508,180
468392,201509,246
468392,201510,191
468392,201511,235
468392,201512,202
468392,201601,404
468392,201602,179
468392,201603,179
468392,201604,168
468392,201605,202
468392,201606,184
468392,201607,252
468392,201608,285
468392,201609,319
468392,201610,286
468392,201611,437
468392,201612,387
468392,201701,286
468392,201702,168
468392,201703,235
468392,201704,235
468392,201705,192
468392,201706,134
468392,201707,145
468392,201708,173
468392,201709,242
468392,201710,146
472603,201201,319
472603,201202,160
472603,201203,176
472603,201204,101
472603,201205,59
472603,201206,143
472603,201207,176
472603,201208,210
472603,201209,185
472603,201210,167
472603,201211,109
472603,201212,159
472603,201301,277
472603,201302,184
472603,201303,42
472603,201304,134
472603,201305,194
472603,201306,117
472603,201307,185
472603,201308,176
472603,201309,92
472603,201310,101
472603,201311,177
472603,201312,110
472603,201401,160
472603,201402,118
472603,201403,76
472603,201404,117
472603,201405,209
472603,201406,125
472603,201407,134
472603,201408,117
472603,201409,99
472603,201410,110
472603,201411,109
472603,201412,185
472603,201501,327
472603,201502,210
472603,201503,226
472603,201504,344
472603,201505,353
472603,201506,168
472603,201507,209
472603,201508,218
472603,201509,327
472603,201510,294
472603,201511,285
472603,201512,336
472603,201601,210
472603,201602,108
472603,201603,193
472603,201604,353
472603,201605,152
472603,201606,134
472603,201607,160
472603,201608,277
472603,201609,269
472603,201610,269
472603,201611,252
472603,201612,362
472603,201701,151
472603,201702,185
472603,201703,184
472603,201704,126
472603,201705,117
472603,201706,84
472603,201707,84
472603,201708,118
472603,201709,143
472603,201710,84
475895,201611,87
475895,201612,189
475895,201701,65
475895,201702,64
475895,201703,86
475895,201704,75
475895,201705,113
475895,201706,102
475895,201707,76
475895,201708,129
475895,201709,75
475895,201710,97
481950,201606,37
481950,201607,76
481950,201608,91
481950,201609,64
481950,201610,81
481950,201611,91
481950,201612,81
481950,201701,108
481950,201702,81
481950,201703,161
481950,201704,140
481950,201705,81
481950,201706,97
481950,201707,134
481950,201708,86
481950,201709,150
481950,201710,151
482497,201201,182
482497,201202,125
482497,201203,143
482497,201204,80
482497,201205,137
482497,201206,91
482497,201207,194
482497,201208,177
482497,201209,200
482497,201210,200
482497,201211,148
482497,201212,103
482497,201301,245
482497,201302,97
482497,201303,103
482497,201304,120
482497,201305,194
482497,201306,182
482497,201307,205
482497,201308,233
482497,201309,228
482497,201310,222
482497,201311,222
482497,201312,148
482497,201401,239
482497,201402,182
482497,201403,103
482497,201404,211
482497,201405,194
482497,201406,165
482497,201407,165
482497,201408,160
482497,201409,137
482497,201410,148
482497,201411,142
482497,201412,137
482497,201501,274
482497,201502,142
482497,201503,240
482497,201504,200
482497,201505,182
482497,201506,166
482497,201507,148
482497,201508,211
482497,201509,160
482497,201510,154
482497,201511,188
482497,201512,211
482497,201601,200
482497,201602,137
482497,201603,205
482497,201604,296
482497,201605,165
482497,201606,154
482497,201607,160
482497,201608,257
482497,201609,239
482497,201610,250
482497,201611,142
482497,201612,205
482497,201701,405
482497,201702,154
482497,201703,245
482497,201704,165
482497,201705,217
482497,201706,217
482497,201707,257
482497,201708,308
482497,201709,336
482497,201710,177
492952,201511,40
492952,201512,174
492952,201601,340
492952,201602,246
492952,201603,174
492952,201604,197
492952,201605,331
492952,201606,261
492952,201607,206
492952,201608,270
492952,201609,434
492952,201610,340
492952,201611,356
492952,201612,585
492952,201701,339
492952,201702,221
492952,201703,119
492952,201704,254
492952,201705,167
492952,201706,166
492952,201707,174
492952,201708,158
492952,201709,261
492952,201710,150
496459,201405,29
496459,201406,240
496459,201407,413
496459,201408,356
496459,201409,566
496459,201410,500
496459,201411,499
496459,201412,692
496459,201501,1124
496459,201502,1017
496459,201503,653
496459,201504,710
496459,201505,557
496459,201506,404
496459,201507,595
496459,201508,672
496459,201509,691
496459,201510,682
496459,201511,855
496459,201512,1055
496459,201601,1277
496459,201602,845
496459,201603,614
496459,201604,250
496459,201605,547
496459,201606,441
496459,201607,595
496459,201608,596
496459,201609,470
496459,201610,566
496459,201611,586
496459,201612,950
496459,201701,566
496459,201702,288
496459,201703,356
496459,201704,345
496459,201705,384
496459,201706,269
496459,201707,355
496459,201708,327
496459,201709,480
496459,201710,384
501564,201611,37
501564,201612,112
501564,201701,205
501564,201702,167
501564,201703,195
501564,201704,93
501564,201705,158
501564,201706,242
501564,201707,112
501564,201708,56
501564,201709,252
501564,201710,149
510309,201512,41
510309,201601,124
510309,201602,84
510309,201603,119
510309,201604,234
510309,201605,130
510309,201606,145
510309,201607,88
510309,201608,193
510309,201609,109
510309,201610,136
510309,201611,104
510309,201612,130
510309,201701,213
510309,201702,99
510309,201703,176
510309,201704,218
510309,201705,140
510309,201706,198
510309,201707,161
510309,201708,161
510309,201709,171
510309,201710,94
516750,201508,21
516750,201509,11
516750,201510,127
516750,201511,101
516750,201512,254
516750,201601,424
516750,201602,509
516750,201603,450
516750,201604,95
516750,201605,122
516750,201606,117
516750,201607,196
516750,201608,132
516750,201609,154
516750,201610,148
516750,201611,138
516750,201612,244
516750,201701,74
516750,201702,59
516750,201703,85
516750,201704,59
516750,201705,27
516750,201706,26
516750,201707,47
516750,201708,38
516750,201709,32
516750,201710,53
526401,201603,11
526401,201604,199
526401,201605,215
526401,201606,253
526401,201607,347
526401,201608,331
526401,201609,535
526401,201610,396
526401,201611,414
526401,201612,677
526401,201701,259
526401,201702,199
526401,201703,161
526401,201704,127
526401,201705,127
526401,201706,166
526401,201707,177
526401,201708,275
526401,201709,402
526401,201710,385
527765,201612,195
527765,201701,12
527765,201702,35
527765,201703,59
527765,201704,48
527765,201705,30
527765,201706,65
527765,201707,41
527765,201708,65
527765,201709,36
527765,201710,65
527809,201201,199
527809,201202,78
527809,201203,149
527809,201204,116
527809,201205,132
527809,201206,88
527809,201207,127
527809,201208,121
527809,201209,154
527809,201210,132
527809,201211,51
527809,201212,111
527809,201301,105
527809,201302,45
527809,201303,67
527809,201304,110
527809,201305,110
527809,201306,72
527809,201307,105
527809,201308,84
527809,201309,62
527809,201310,67
527809,201311,106
527809,201312,100
527809,201401,172
527809,201402,44
527809,201403,55
527809,201404,72
527809,201405,116
527809,201406,67
527809,201407,73
527809,201408,95
527809,201409,112
527809,201410,145
527809,201411,78
527809,201412,117
527809,201501,200
527809,201502,84
527809,201503,73
527809,201504,73
527809,201505,94
527809,201506,105
527809,201507,105
527809,201508,127
527809,201509,155
527809,201510,144
527809,201511,73
527809,201512,122
527809,201601,200
527809,201602,72
527809,201603,99
527809,201604,160
527809,201605,110
527809,201606,78
527809,201607,56
527809,201608,29
527809,201609,155
527809,201610,171
527809,201611,165
527809,201612,216
527809,201701,316
527809,201702,118
527809,201703,227
527809,201704,217
527809,201705,238
527809,201706,206
527809,201707,227
527809,201708,276
527809,201709,305
527809,201710,154
540712,201603,9
540712,201604,130
540712,201605,74
540712,201606,83
540712,201607,102
540712,201608,56
540712,201609,167
540712,201610,113
540712,201611,531
540712,201612,177
540712,201701,335
540712,201702,325
540712,201703,447
540712,201704,455
540712,201705,335
540712,201706,280
540712,201707,242
540712,201708,270
540712,201709,390
540712,201710,335
559132,201201,428
559132,201202,276
559132,201203,228
559132,201204,186
559132,201205,311
559132,201206,297
559132,201207,255
559132,201208,325
559132,201209,166
559132,201210,83
559132,201211,111
559132,201212,145
559132,201301,303
559132,201302,70
559132,201303,97
559132,201304,152
559132,201305,256
559132,201306,201
559132,201307,229
559132,201308,159
559132,201309,318
559132,201310,200
559132,201311,172
559132,201312,221
559132,201401,311
559132,201402,152
559132,201403,187
559132,201404,166
559132,201405,160
559132,201406,125
559132,201407,139
559132,201408,77
559132,201409,167
559132,201410,152
559132,201411,118
559132,201412,173
559132,201501,380
559132,201502,235
559132,201503,229
559132,201504,180
559132,201505,146
559132,201506,166
559132,201507,138
559132,201508,111
559132,201509,243
559132,201510,208
559132,201511,146
559132,201512,124
559132,201601,159
559132,201602,110
559132,201603,194
559132,201604,331
559132,201605,159
559132,201606,124
559132,201607,76
559132,201608,138
559132,201609,118
559132,201610,83
559132,201611,138
559132,201612,180
559132,201701,201
559132,201702,110
559132,201703,173
559132,201704,83
559132,201705,152
559132,201706,186
559132,201707,159
559132,201708,104
559132,201709,221
559132,201710,104
560265,201310,27
560265,201311,48
560265,201312,129
560265,201401,177
560265,201402,170
560265,201403,82
560265,201404,102
560265,201405,197
560265,201406,300
560265,201407,198
560265,201408,197
560265,201409,224
560265,201410,157
560265,201411,143
560265,201412,232
560265,201501,272
560265,201502,177
560265,201503,272
560265,201504,225
560265,201505,183
560265,201506,265
560265,201507,305
560265,201508,387
560265,201509,464
560265,201510,381
560265,201511,504
560265,201512,585
560265,201601,701
560265,201602,510
560265,201603,368
560265,201604,150
560265,201605,184
560265,201606,204
560265,201607,251
560265,201608,136
560265,201609,272
560265,201610,218
560265,201611,313
560265,201612,354
560265,201701,347
560265,201702,306
560265,201703,245
560265,201704,102
560265,201705,129
560265,201706,171
560265,201707,68
560265,201708,54
560265,201709,88
560265,201710,75
569154,201611,37
569154,201612,479
569154,201701,404
569154,201702,184
569154,201703,524
569154,201704,387
569154,201705,332
569154,201706,359
569154,201707,441
569154,201708,276
569154,201709,386
569154,201710,359
576298,201201,301
576298,201202,436
576298,201203,412
576298,201204,499
576298,201205,625
576298,201206,491
576298,201207,767
576298,201208,640
576298,201209,657
576298,201210,633
576298,201211,616
576298,201212,703
576298,201301,1020
576298,201302,1098
576298,201303,688
576298,201304,640
576298,201305,641
576298,201306,411
576298,201307,435
576298,201308,633
576298,201309,720
576298,201310,664
576298,201311,530
576298,201312,348
576298,201401,1076
576298,201402,908
576298,201403,617
576298,201404,616
576298,201405,696
576298,201406,554
576298,201407,609
576298,201408,562
576298,201409,720
576298,201410,562
576298,201411,396
576298,201412,499
576298,201501,799
576298,201502,783
576298,201503,902
576298,201504,665
576298,201505,648
576298,201506,538
576298,201507,484
576298,201508,554
576298,201509,719
576298,201510,640
576298,201511,712
576298,201512,538
576298,201601,609
576298,201602,531
576298,201603,562
576298,201604,371
576298,201605,435
576298,201606,308
576298,201607,308
576298,201608,371
576298,201609,356
576298,201610,317
576298,201611,286
576298,201612,514
576298,201701,261
576298,201702,514
576298,201703,466
576298,201704,380
576298,201705,301
576298,201706,231
576298,201707,310
576298,201708,270
576298,201709,293
576298,201710,174
580470,201201,467
580470,201202,295
580470,201203,272
580470,201204,225
580470,201205,271
580470,201206,249
580470,201207,313
580470,201208,277
580470,201209,313
580470,201210,266
580470,201211,213
580470,201212,290
580470,201301,413
580470,201302,231
580470,201303,325
580470,201304,302
580470,201305,313
580470,201306,296
580470,201307,467
580470,201308,366
580470,201309,396
580470,201310,349
580470,201311,437
580470,201312,496
580470,201401,726
580470,201402,254
580470,201403,395
580470,201404,431
580470,201405,573
580470,201406,466
580470,201407,490
580470,201408,555
580470,201409,532
580470,201410,390
580470,201411,384
580470,201412,396
580470,201501,727
580470,201502,431
580470,201503,302
580470,201504,219
580470,201505,283
580470,201506,413
580470,201507,614
580470,201508,462
580470,201509,307
580470,201510,296
580470,201511,261
580470,201512,449
580470,201601,608
580470,201602,224
580470,201603,113
580470,201604,101
580470,201605,348
580470,201606,395
580470,201607,342
580470,201608,448
580470,201609,750
580470,201610,579
580470,201611,691
580470,201612,1032
580470,201701,519
580470,201702,331
580470,201703,426
580470,201704,330
580470,201705,366
580470,201706,425
580470,201707,425
580470,201708,360
580470,201709,384
580470,201710,408
580634,201201,506
580634,201202,322
580634,201203,395
580634,201204,322
580634,201205,570
580634,201206,396
580634,201207,433
580634,201208,469
580634,201209,313
580634,201210,203
580634,201211,184
580634,201212,257
580634,201301,487
580634,201302,295
580634,201303,174
580634,201304,239
580634,201305,276
580634,201306,294
580634,201307,239
580634,201308,340
580634,201309,295
580634,201310,322
580634,201311,193
580634,201312,258
580634,201401,295
580634,201402,138
580634,201403,138
580634,201404,147
580634,201405,358
580634,201406,119
580634,201407,165
580634,201408,257
580634,201409,284
580634,201410,202
580634,201411,212
580634,201412,156
580634,201501,432
580634,201502,267
580634,201503,221
580634,201504,120
580634,201505,285
580634,201506,110
580634,201507,156
580634,201508,92
580634,201509,101
580634,201510,128
580634,201511,184
580634,201512,156
580634,201601,147
580634,201602,37
580634,201603,18
580634,201604,9
580634,201606,46
580634,201607,111
580634,201608,120
580634,201609,212
580634,201610,257
580634,201611,322
580634,201612,312
580634,201701,110
580634,201702,174
580634,201703,286
580634,201704,230
580634,201705,276
580634,201706,285
580634,201707,211
580634,201708,275
580634,201709,294
580634,201710,248
587678,201411,117
587678,201412,262
587678,201501,592
587678,201502,457
587678,201503,253
587678,201504,378
587678,201505,283
587678,201506,310
587678,201507,456
587678,201508,244
587678,201509,311
587678,201510,301
587678,201511,398
587678,201512,427
587678,201601,863
587678,201602,496
587678,201603,437
587678,201604,408
587678,201605,446
587678,201606,370
587678,201607,417
587678,201608,475
587678,201609,339
587678,201610,447
587678,201611,388
587678,201612,593
587678,201701,388
587678,201702,359
587678,201703,359
587678,201704,300
587678,201705,291
587678,201706,379
587678,201707,340
587678,201708,388
587678,201709,359
587678,201710,155
591790,201408,23
591790,201409,171
591790,201410,71
591790,201411,164
591790,201412,266
591790,201501,468
591790,201502,366
591790,201503,211
591790,201504,273
591790,201505,266
591790,201506,219
591790,201507,226
591790,201508,172
591790,201509,280
591790,201510,265
591790,201511,195
591790,201512,429
591790,201601,148
591790,201602,125
591790,201603,273
591790,201604,343
591790,201605,172
591790,201606,211
591790,201607,188
591790,201608,343
591790,201609,375
591790,201610,210
591790,201611,297
591790,201612,288
591790,201701,164
591790,201702,289
591790,201703,367
591790,201704,242
591790,201705,180
591790,201706,109
591790,201707,226
591790,201708,250
591790,201709,359
591790,201710,195
597927,201201,1321
597927,201202,968
597927,201203,726
597927,201204,828
597927,201205,755
597927,201206,939
597927,201207,995
597927,201208,1024
597927,201209,995
597927,201210,995
597927,201211,680
597927,201212,1024
597927,201301,857
597927,201302,716
597927,201303,689
597927,201304,539
597927,201305,744
597927,201306,623
597927,201307,604
597927,201308,550
597927,201309,642
597927,201310,503
597927,201311,558
597927,201312,642
597927,201401,1144
597927,201402,605
597927,201403,782
597927,201404,679
597927,201405,632
597927,201406,651
597927,201407,810
597927,201408,606
597927,201409,651
597927,201410,846
597927,201411,604
597927,201412,660
597927,201501,1014
597927,201502,706
597927,201503,474
597927,201504,501
597927,201505,595
597927,201506,484
597927,201507,576
597927,201508,521
597927,201509,670
597927,201510,735
597927,201511,484
597927,201512,828
597927,201601,866
597927,201602,707
597927,201603,930
597927,201604,131
597927,201605,671
597927,201606,1033
597927,201607,363
